FileName	NearPhrase	ReferenceObject	MapLink	GoogleNearLink
near+Subway_L_newyork_que_reb_3393128146_D12_09_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%35%30th+Ave%2E+Elmhurst+NY+US	http://maps.google.com/?q=Subway+near+%3A+%35%30th+Ave%2E+Elmhurst+NY+US
near+Subway_L_newyork_que_reb_3418534403_D12_10_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%33%38+AVe+Long+Island+City+NY+US	http://maps.google.com/?q=Subway+near+%3A+%33%38+AVe+Long+Island+City+NY+US
near+Subway_L_newyork_que_reb_3441159792_D12_09_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%36%37%2D%33%35+Yellowstone+Blvd+Forest+Hills+NY+US	http://maps.google.com/?q=Subway+near+%3A+%36%37%2D%33%35+Yellowstone+Blvd+Forest+Hills+NY+US
near+Subway_L_newyork_que_reb_3454472495_D12_10_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%33%35%2D%34%35+%38%31+Street+Jackson+Heights+NY+US	http://maps.google.com/?q=Subway+near+%3A+%33%35%2D%34%35+%38%31+Street+Jackson+Heights+NY+US
near+Subway_L_newyork_que_reb_3463077196_D12_09_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+Austin+Street+at+%37%33rd%2ERD+FOREST+HILLS+NY+US	http://maps.google.com/?q=Subway+near+%3A+Austin+Street+at+%37%33rd%2ERD+FOREST+HILLS+NY+US
near+Subway_L_newyork_que_reb_3494175904_D12_23_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+Queens+Blvd+at+%36%33+Dr+Rego+Park+NY+US	http://maps.google.com/?q=Subway+near+%3A+Queens+Blvd+at+%36%33+Dr+Rego+Park+NY+US
near+Subway_L_newyork_que_reb_3497362887_D12_27_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%31%30%32%2D%31%30+%36%36+RD+Forest+Hills+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%30%32%2D%31%30+%36%36+RD+Forest+Hills+NY+US
near+Subway_L_newyork_que_reb_3531613541_D01_17_2013.html	near	Subway	http://maps.google.com/?q=loc%3A+%38%34%2D%30%31+Main+ST+Briarwood+NY+US	http://maps.google.com/?q=Subway+near+%3A+%38%34%2D%30%31+Main+ST+Briarwood+NY+US
near+Subway_L_newyork_que_roo_3501461114_D12_30_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%35%31st+ave%2E+at+Manilla+st%2E+Elmhurst+NY+US	http://maps.google.com/?q=Subway+near+%3A+%35%31st+ave%2E+at+Manilla+st%2E+Elmhurst+NY+US
near+Subway_L_newyork_que_roo_3529827409_D01_12_2013.html	near	Subway	http://maps.google.com/?q=loc%3A+%33%31%2D%34%39+%34%31st+Street+at+Broadway+Queens+NY+US	http://maps.google.com/?q=Subway+near+%3A+%33%31%2D%34%39+%34%31st+Street+at+Broadway+Queens+NY+US
near+Subway_L_newyork_que_roo_3542524365_D01_18_2013.html	near	Subway	http://maps.google.com/?q=loc%3A+%37%34+St+JACKSON+HEIGHTS+Ne+US	http://maps.google.com/?q=Subway+near+%3A+%37%34+St+JACKSON+HEIGHTS+Ne+US
near+Subway_L_newyork_que_sub_3470838283_D12_17_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%33%34+Street+Astoria+NY+US	http://maps.google.com/?q=Subway+near+%3A+%33%34+Street+Astoria+NY+US
near+Subway_L_newyork_que_sub_3474875888_D12_19_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%33%36+st+Astoria+NY+US	http://maps.google.com/?q=Subway+near+%3A+%33%36+st+Astoria+NY+US
near+Subway_L_philadelphia_apa_3445220667_D12_12_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+Chelten+Avenue+at+N%2E+%31%31th+Philadelphia+PA+US	http://maps.google.com/?q=Subway+near+%3A+Chelten+Avenue+at+N%2E+%31%31th+Philadelphia+PA+US
near+Subway_L_philadelphia_apa_3451637561_D01_13_2013.html	near	Subway	http://maps.google.com/?q=loc%3A+%31%30%33%35+W+Chelten+Ave+Philadelphia+PA+US	http://maps.google.com/?q=Subway+near+%3A+%31%30%33%35+W+Chelten+Ave+Philadelphia+PA+US
near+Subway_L_philadelphia_apa_3502651051_D12_29_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+Broad+at+Reed+Philadelphia+PA+US	http://maps.google.com/?q=Subway+near+%3A+Broad+at+Reed+Philadelphia+PA+US
near+Subway_L_philadelphia_apa_3519791561_D01_24_2013.html	near	Subway	http://maps.google.com/?q=loc%3A+Chelten+at+N%2E+%31%31th+Philadelphia+PA+US	http://maps.google.com/?q=Subway+near+%3A+Chelten+at+N%2E+%31%31th+Philadelphia+PA+US
near+Subway_L_philadelphia_roo_3407787905_D12_05_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+%31%33xx+w+silver+st+Philadelphia+Pa+US	http://maps.google.com/?q=Subway+near+%3A+%31%33xx+w+silver+st+Philadelphia+Pa+US
near+Subway_L_philadelphia_roo_3428067110_D12_11_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+South+Hicks+at+Snyder+Philadelphia+PA+US	http://maps.google.com/?q=Subway+near+%3A+South+Hicks+at+Snyder+Philadelphia+PA+US
near+Subway_L_philadelphia_roo_3456912978_D12_22_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+Juniper+at+Dickinson+Philadelphia+PA+US	http://maps.google.com/?q=Subway+near+%3A+Juniper+at+Dickinson+Philadelphia+PA+US
near+Subway_L_philadelphia_roo_3517418165_D01_11_2013.html	near	Subway	http://maps.google.com/?q=loc%3A+%31%32th+Philadelphia+PA+US	http://maps.google.com/?q=Subway+near+%3A+%31%32th+Philadelphia+PA+US
near+Subway_L_raleigh_off_3516155221_D01_18_2013.html	near	Subway	http://maps.google.com/?q=loc%3A+C+Street+Butner++NC+US	http://maps.google.com/?q=Subway+near+%3A+C+Street+Butner++NC+US
near+Subway_L_tucson_off_3469556380_D12_15_2012.html	near	Subway	http://maps.google.com/?q=loc%3A+Tanque+Verde+at+Bear+Canyon+Tucson+AZ+US	http://maps.google.com/?q=Subway+near+%3A+Tanque+Verde+at+Bear+Canyon+Tucson+AZ+US
near+Taco+Bell_L_medford_off_3348308168_D12_15_2012.html	near	Bell	http://maps.google.com/?q=loc%3A+%32%39%33%33+Bullock+Medford+OR+US	http://maps.google.com/?q=Bell+near+%3A+%32%39%33%33+Bullock+Medford+OR+US
near+Taco+Bell_L_toledo_apa_3378799953_D12_14_2012.html	near	Bell	http://maps.google.com/?q=loc%3A+South+summit+at+Wooster+Bowling+green+Oh+US	http://maps.google.com/?q=Bell+near+%3A+South+summit+at+Wooster+Bowling+green+Oh+US
near+Target_L_allentown_off_3499446196_D12_27_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%35%35%30+California+Rd%2E+Quakertown+Pa+US	http://maps.google.com/?q=Target+near+%3A+%35%35%30+California+Rd%2E+Quakertown+Pa+US
near+Target_L_athensga_roo_3401586197_D12_25_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Lokey%27s+Ridge+at+Lokey%27s+Ridge+Behtlehem+GA+US	http://maps.google.com/?q=Target+near+%3A+Lokey%27s+Ridge+at+Lokey%27s+Ridge+Behtlehem+GA+US
near+Target_L_atlanta_atl_apa_3462597109_D12_31_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%37th+Street+Atlanta++GA+US	http://maps.google.com/?q=Target+near+%3A+%31%37th+Street+Atlanta++GA+US
near+Target_L_atlanta_atl_reo_3529236091_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%35%33%37%35+Roswell+Rd%2C+A%2D%33+Atlanta+GA+US	http://maps.google.com/?q=Target+near+%3A+%35%33%37%35+Roswell+Rd%2C+A%2D%33+Atlanta+GA+US
near+Target_L_baltimore_apa_3393045929_D12_22_2012.html	near	Target	http://maps.google.com/?q=loc%3A+village+at+reisterstown+pikesville+md+US	http://maps.google.com/?q=Target+near+%3A+village+at+reisterstown+pikesville+md+US
near+Target_L_bham_apa_3456872674_D01_11_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%31%30%30+Inverness+Landing+Birmingham+AL+US	http://maps.google.com/?q=Target+near+%3A+%31%30%30+Inverness+Landing+Birmingham+AL+US
near+Target_L_bham_apa_3501570622_D01_17_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%31%30%30+Inverness+Lane+Birmingham+AL+US	http://maps.google.com/?q=Target+near+%3A+%31%30%30+Inverness+Lane+Birmingham+AL+US
near+Target_L_boston_bmw_abo_3445100105_D12_05_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%32%31+Austen+Way+Marlborough+MA+US	http://maps.google.com/?q=Target+near+%3A+%32%31+Austen+Way+Marlborough+MA+US
near+Target_L_boulder_roo_3483298922_D12_22_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%32%30%31+Fourth+Avenue+Superior+CO+US	http://maps.google.com/?q=Target+near+%3A+%32%30%31+Fourth+Avenue+Superior+CO+US
near+Target_L_charlottesville_reo_3327990900_D12_16_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%32%33%34%34+Abington+Dr+Charlottesville+Va+US	http://maps.google.com/?q=Target+near+%3A+%32%33%34%34+Abington+Dr+Charlottesville+Va+US
near+Target_L_chattanooga_apa_3443453771_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%34%30%30+Gallery+LN+Hixson+TN+US	http://maps.google.com/?q=Target+near+%3A+%34%30%30+Gallery+LN+Hixson+TN+US
near+Target_L_chicago_chc_apa_3550555065_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%32%35%30%32+W+DIVERSEY+AVE+chicago+IL+US	http://maps.google.com/?q=Target+near+%3A+%32%35%30%32+W+DIVERSEY+AVE+chicago+IL+US
near+Target_L_chicago_chc_reb_3552832667_D01_18_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%32%33%32%34+W+Diversey+Chicago+IL+US	http://maps.google.com/?q=Target+near+%3A+%32%33%32%34+W+Diversey+Chicago+IL+US
near+Target_L_chicago_nch_reb_3475779137_D12_31_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%36%31%31%32+N+Damen+Chicago+IL+US	http://maps.google.com/?q=Target+near+%3A+%36%31%31%32+N+Damen+Chicago+IL+US
near+Target_L_chicago_nwc_apa_3536564783_D01_11_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%33%30%36++Schaumburg+IL+US	http://maps.google.com/?q=Target+near+%3A+%33%30%36++Schaumburg+IL+US
near+Target_L_collegestation_apa_3435240794_D12_08_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%32%30+Richards+College+Station+TX+US	http://maps.google.com/?q=Target+near+%3A+%31%32%30+Richards+College+Station+TX+US
near+Target_L_dallas_ndf_apa_3480828123_D12_20_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%36%32%30+Huffines+Blvd+Carrollton+TX+US	http://maps.google.com/?q=Target+near+%3A+%33%36%32%30+Huffines+Blvd+Carrollton+TX+US
near+Target_L_daytona_apa_3472920639_D12_18_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Moody+Blvd+at+Belle+Terre+Bunnell+Fl+US	http://maps.google.com/?q=Target+near+%3A+Moody+Blvd+at+Belle+Terre+Bunnell+Fl+US
near+Target_L_delaware_apa_3350144185_D12_18_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%32%30%35+Crystal+Court++Wilmington+DE+US	http://maps.google.com/?q=Target+near+%3A+%33%32%30%35+Crystal+Court++Wilmington+DE+US
near+Target_L_delaware_apa_3352087898_D12_11_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%32%30%35+Crystal+Court++North+Wilmington+DE+US	http://maps.google.com/?q=Target+near+%3A+%33%32%30%35+Crystal+Court++North+Wilmington+DE+US
near+Target_L_denver_apa_3471344785_D12_30_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Allison+Way+at+%38%30th+%26amp%3B+Wadsworth+Westminster+CO+US	http://maps.google.com/?q=Target+near+%3A+Allison+Way+at+%38%30th+%26amp%3B+Wadsworth+Westminster+CO+US
near+Target_L_denver_mis_3498762690_D12_25_2012.html	near	Target	http://maps.google.com/?q=loc%3A+colorodo+blvd+denver+CO+US	http://maps.google.com/?q=Target+near+%3A+colorodo+blvd+denver+CO+US
near+Target_L_evansville_apa_3446079808_D12_06_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%39%30%30+N%2E+Fulton+Ave+Evansville+IN+US	http://maps.google.com/?q=Target+near+%3A+%33%39%30%30+N%2E+Fulton+Ave+Evansville+IN+US
near+Target_L_evansville_apa_3451993196_D12_15_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%39%30%30+N%2E+Fulton++Evansville+IN+US	http://maps.google.com/?q=Target+near+%3A+%33%39%30%30+N%2E+Fulton++Evansville+IN+US
near+Target_L_evansville_apa_3456848809_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%39%30%30N%2E+Fulton+Ave+Evansville+IN+US	http://maps.google.com/?q=Target+near+%3A+%33%39%30%30N%2E+Fulton+Ave+Evansville+IN+US
near+Target_L_fayetteville_apa_3516114923_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%36%30%30+Scotia+Ln+Fayetteville+NC+US	http://maps.google.com/?q=Target+near+%3A+%36%30%30+Scotia+Ln+Fayetteville+NC+US
near+Target_L_glensfalls_reo_3566417557_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%31%32%30+Ballard+Rd%2E+Gansevoort+NY+US	http://maps.google.com/?q=Target+near+%3A+%31%32%30+Ballard+Rd%2E+Gansevoort+NY+US
near+Target_L_greenbay_apa_3445823273_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+East+River+Drive+at+Hofmann+Allouez++WI+US	http://maps.google.com/?q=Target+near+%3A+East+River+Drive+at+Hofmann+Allouez++WI+US
near+Target_L_greenville_atd_3546004745_D01_17_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%35%30%30%30+WADE+HAMPTON+BLVD++TAYLORS+SC+US	http://maps.google.com/?q=Target+near+%3A+%35%30%30%30+WADE+HAMPTON+BLVD++TAYLORS+SC+US
near+Target_L_greenville_atd_3546019571_D01_15_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%35%30%30%30+WADE+HAMPTON+BLVD+TAYLORS+SC+US	http://maps.google.com/?q=Target+near+%3A+%35%30%30%30+WADE+HAMPTON+BLVD+TAYLORS+SC+US
near+Target_L_greenville_fuo_3495438995_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Wade+HAmpton+at+Highland+Ave+Taylors+SC+US	http://maps.google.com/?q=Target+near+%3A+Wade+HAmpton+at+Highland+Ave+Taylors+SC+US
near+Target_L_greenville_off_3426634221_D12_30_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Wade+Hampton+at+Highland++Taylors+SC+US	http://maps.google.com/?q=Target+near+%3A+Wade+Hampton+at+Highland++Taylors+SC+US
near+Target_L_harrisburg_apa_3550047608_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Oak+Leaf+Lane+Harrisburg+PA+US	http://maps.google.com/?q=Target+near+%3A+Oak+Leaf+Lane+Harrisburg+PA+US
near+Target_L_hartford_apa_3420721936_D12_08_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%39%35+Brittany+Farms+Road+New+Britain+CT+US	http://maps.google.com/?q=Target+near+%3A+%33%39%35+Brittany+Farms+Road+New+Britain+CT+US
near+Target_L_honolulu_oah_roo_3457913105_D12_12_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Likini+St+Honolulu+HI+US	http://maps.google.com/?q=Target+near+%3A+Likini+St+Honolulu+HI+US
near+Target_L_inlandempire_apa_3405911760_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%34th+San+Bernardino+CA+US	http://maps.google.com/?q=Target+near+%3A+%33%34th+San+Bernardino+CA+US
near+Target_L_inlandempire_apa_3480444099_D12_27_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%33%36%31%30+Banbury+Drive++Riverside++Ca+US	http://maps.google.com/?q=Target+near+%3A+%33%36%31%30+Banbury+Drive++Riverside++Ca+US
near+Target_L_inlandempire_laf_3539966217_D01_16_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Alder+Street+at+Summit+Rialto+CA+US	http://maps.google.com/?q=Target+near+%3A+Alder+Street+at+Summit+Rialto+CA+US
near+Target_L_jacksonville_bab_3558837125_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Near+Target+and+Mall+Orange+Park+FL+US	http://maps.google.com/?q=Target+near+%3A+Near+Target+and+Mall+Orange+Park+FL+US
near+Target_L_kansascity_apa_3436159322_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%32%32%33%30+Strang+Line+Ct%2E+Olathe+KS+US	http://maps.google.com/?q=Target+near+%3A+%31%32%32%33%30+Strang+Line+Ct%2E+Olathe+KS+US
near+Target_L_killeen_apa_3404915181_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%34%31%30%32+W+Adams+Ave+Temple+TX+US	http://maps.google.com/?q=Target+near+%3A+%34%31%30%32+W+Adams+Ave+Temple+TX+US
near+Target_L_killeen_apa_3462246352_D12_14_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%34%31%30%32+West+Adams+Ave+Temple+TX+US	http://maps.google.com/?q=Target+near+%3A+%34%31%30%32+West+Adams+Ave+Temple+TX+US
near+Target_L_knoxville_apa_3358077178_D12_19_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Sherwood+Drive+Maryville+TN+US	http://maps.google.com/?q=Target+near+%3A+Sherwood+Drive+Maryville+TN+US
near+Target_L_knoxville_apa_3444410007_D12_05_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Auburn+Dr%2E+at+Rt%2E+%33%32%31+Maryville+Tn+US	http://maps.google.com/?q=Target+near+%3A+Auburn+Dr%2E+at+Rt%2E+%33%32%31+Maryville+Tn+US
near+Target_L_littlerock_apa_3393947154_D12_14_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%35%31%37+Chickadee+Little+Rock+AR+US	http://maps.google.com/?q=Target+near+%3A+%35%31%37+Chickadee+Little+Rock+AR+US
near+Target_L_losangeles_lac_roo_3474927945_D12_28_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Potomac+at+La+Brea+Los+Angeles+CA+US	http://maps.google.com/?q=Target+near+%3A+Potomac+at+La+Brea+Los+Angeles+CA+US
near+Target_L_losangeles_sgv_apa_3456258380_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%36%30%35+S+Hoefner+Ave+Los+Angeles+CA+US	http://maps.google.com/?q=Target+near+%3A+%36%30%35+S+Hoefner+Ave+Los+Angeles+CA+US
near+Target_L_losangeles_sgv_apa_3463071567_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%39%33%34%33+RAMONA+BLVD%2E%2C+ROSEMEAD+CA+US	http://maps.google.com/?q=Target+near+%3A+%39%33%34%33+RAMONA+BLVD%2E%2C+ROSEMEAD+CA+US
near+Target_L_losangeles_sgv_apa_3550120545_D01_17_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%39%33%34%33+RAMONA+BLVD%2E+ROSEMEAD+CA+US	http://maps.google.com/?q=Target+near+%3A+%39%33%34%33+RAMONA+BLVD%2E+ROSEMEAD+CA+US
near+Target_L_losangeles_wst_apa_3526540303_D01_13_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Kinston+at+Jefferson+Culver+City+CA+US	http://maps.google.com/?q=Target+near+%3A+Kinston+at+Jefferson+Culver+City+CA+US
near+Target_L_louisville_off_3466372679_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%34%31%35%36+Westport+Rd+louisville+KY+US	http://maps.google.com/?q=Target+near+%3A+%34%31%35%36+Westport+Rd+louisville+KY+US
near+Target_L_lynchburg_apa_3507005591_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%38%34+Edgeway+Apartment+%31+LYNCHBURG+va+US	http://maps.google.com/?q=Target+near+%3A+%38%34+Edgeway+Apartment+%31+LYNCHBURG+va+US
near+Target_L_madison_reo_3418865975_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Smithfield+Drive+Fitchburg+WI+US	http://maps.google.com/?q=Target+near+%3A+Smithfield+Drive+Fitchburg+WI+US
near+Target_L_madison_reo_3518711436_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%32%36%32%31+Smithfield+Drive+Condo+%31%32+Fitchburg+Wi+US	http://maps.google.com/?q=Target+near+%3A+%32%36%32%31+Smithfield+Drive+Condo+%31%32+Fitchburg+Wi+US
near+Target_L_miami_brw_apa_3359979233_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%37%37++hollywood+fl+US	http://maps.google.com/?q=Target+near+%3A+%37%37++hollywood+fl+US
near+Target_L_miami_pbc_reo_3464857177_D12_15_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Dotterel+Rd%2E+Delray+Beach+Fl+US	http://maps.google.com/?q=Target+near+%3A+Dotterel+Rd%2E+Delray+Beach+Fl+US
near+Target_L_milwaukee_apa_3396376631_D12_06_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Saratoga+Road+at+Bluemound+Road+Waukesha+WI+US	http://maps.google.com/?q=Target+near+%3A+Saratoga+Road+at+Bluemound+Road+Waukesha+WI+US
near+Target_L_minneapolis_ank_off_3545505347_D01_16_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%37%37%37%31+Lake+Drive+Lino+Lakes+MN+US	http://maps.google.com/?q=Target+near+%3A+%37%37%37%31+Lake+Drive+Lino+Lakes+MN+US
near+Target_L_minneapolis_dak_apa_3429202497_D12_31_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Encina+Path+at+Pilot+Knob+road+Farmington+Mn+US	http://maps.google.com/?q=Target+near+%3A+Encina+Path+at+Pilot+Knob+road+Farmington+Mn+US
near+Target_L_minneapolis_hnp_apa_3518123481_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Northwest+blvd+at+%34%35th+Ave++Plymouth+MN+US	http://maps.google.com/?q=Target+near+%3A+Northwest+blvd+at+%34%35th+Ave++Plymouth+MN+US
near+Target_L_minneapolis_hnp_off_3446228628_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%37th+street+at+hennepin+avenue+minneapolis+mn+US	http://maps.google.com/?q=Target+near+%3A+%37th+street+at+hennepin+avenue+minneapolis+mn+US
near+Target_L_minneapolis_hnp_reb_3468060290_D12_22_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%32nd+minneapolis+mn+US	http://maps.google.com/?q=Target+near+%3A+%32nd+minneapolis+mn+US
near+Target_L_minneapolis_ram_apa_3390833746_D12_15_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%38%32%39+Furness+St+Maplewood+MN+US	http://maps.google.com/?q=Target+near+%3A+%31%38%32%39+Furness+St+Maplewood+MN+US
near+Target_L_minneapolis_ram_apa_3442941917_D12_31_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Eldridge+Ave%2E+at+Fry+St%2E+Roseville+MN+US	http://maps.google.com/?q=Target+near+%3A+Eldridge+Ave%2E+at+Fry+St%2E+Roseville+MN+US
near+Target_L_modesto_apa_3382077427_D12_08_2012.html	near	Target	http://maps.google.com/?q=loc%3A+E%2E+ORANGEBURG+AVE%2E+at+NELSON+ST%2E+MODESTO+CA+US	http://maps.google.com/?q=Target+near+%3A+E%2E+ORANGEBURG+AVE%2E+at+NELSON+ST%2E+MODESTO+CA+US
near+Target_L_newjersey_reb_3417636067_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%32%31%31%37+Springfield+Ave+Union+nj+US	http://maps.google.com/?q=Target+near+%3A+%32%31%31%37+Springfield+Ave+Union+nj+US
near+Target_L_newyork_wch_roo_3528439561_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A++at+D+ALFONZO+NEWBURGH+NY+US	http://maps.google.com/?q=Target+near+%3A++at+D+ALFONZO+NEWBURGH+NY+US
near+Target_L_oklahomacity_apa_3386782203_D12_05_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Pennsylvania+Ave+at+Memorial+Road+Oklahoma+City+OK+US	http://maps.google.com/?q=Target+near+%3A+Pennsylvania+Ave+at+Memorial+Road+Oklahoma+City+OK+US
near+Target_L_oklahomacity_apa_3389029868_D12_15_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Pennsylvania+Ave+at+Memorial+Road+Oklahoma+City++OK+US	http://maps.google.com/?q=Target+near+%3A+Pennsylvania+Ave+at+Memorial+Road+Oklahoma+City++OK+US
near+Target_L_oklahomacity_apa_3436080107_D12_11_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Pennsylvania+Avenue+at+Memorial+Road+Oklahoma+City+OK+US	http://maps.google.com/?q=Target+near+%3A+Pennsylvania+Avenue+at+Memorial+Road+Oklahoma+City+OK+US
near+Target_L_oklahomacity_apa_3484862289_D12_21_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Memorial+Road+at+Pennsylvania+Ave+Oklahoma+City+OK+US	http://maps.google.com/?q=Target+near+%3A+Memorial+Road+at+Pennsylvania+Ave+Oklahoma+City+OK+US
near+Target_L_oklahomacity_apa_3527187987_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Pennsylvania+Ave+at+Memorial+Oklahoma+City+OK+US	http://maps.google.com/?q=Target+near+%3A+Pennsylvania+Ave+at+Memorial+Oklahoma+City+OK+US
near+Target_L_orangecounty_apa_3371307300_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+knott+at+ball++Anaheim%2F+Cypress%2FB%2EP%2E+CA+US	http://maps.google.com/?q=Target+near+%3A+knott+at+ball++Anaheim%2F+Cypress%2FB%2EP%2E+CA+US
near+Target_L_orangecounty_apa_3371320332_D12_06_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Knott+at+Ball+Anaheim%2CCypress%2C+Buena+Park+CA+US	http://maps.google.com/?q=Target+near+%3A+Knott+at+Ball+Anaheim%2CCypress%2C+Buena+Park+CA+US
near+Target_L_orangecounty_apa_3377443462_D12_11_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%32%39%30%31+E%2E+Yorba+Linda+Bl+Fullerton+CA+US	http://maps.google.com/?q=Target+near+%3A+%32%39%30%31+E%2E+Yorba+Linda+Bl+Fullerton+CA+US
near+Target_L_orangecounty_apa_3412111206_D12_14_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%39%30%39+S%2E+Knott+Ave%2E+Anaheim+CA+US	http://maps.google.com/?q=Target+near+%3A+%39%30%39+S%2E+Knott+Ave%2E+Anaheim+CA+US
near+Target_L_orangecounty_apa_3430098034_D12_06_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%39%34%32+N%2E+Deerpark+Dr%2E++Fullerton+CA+US	http://maps.google.com/?q=Target+near+%3A+%31%39%34%32+N%2E+Deerpark+Dr%2E++Fullerton+CA+US
near+Target_L_orangecounty_apa_3433373024_D12_15_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Brookhurst%2FAdams+Huntington+Beach+CA+US	http://maps.google.com/?q=Target+near+%3A+Brookhurst%2FAdams+Huntington+Beach+CA+US
near+Target_L_orangecounty_apa_3445866522_D12_06_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%32%39%30%31+E%2E+Yorba+Linda+Blvd%2E+Fullerton+CA+US	http://maps.google.com/?q=Target+near+%3A+%32%39%30%31+E%2E+Yorba+Linda+Blvd%2E+Fullerton+CA+US
